1956.0 -1350.0
1961.0 -1152.0
1966.0 -954.0
1969.0 -741.0
1970.5 -564.0
1970.5 -375.0
1970.0 -150.0
1970.0 0.0
1970.0 159.0
1971.0 321.0
1970.0 572.0
1967.0 809.0
1962.0 1081.0
1960.0 1165.0
1955.0 1350.0
