-1390.5 1350
-1387.5 1179.5
-1385.25  1033.25
-1384.75 927.75
-1384.25 836
-1382.5 710
-1380.75 553.5
-1379.75 369.75
-1379.75 179.25
-1379.25 -11.25
-1378.25 -208.5
-1377.5 -395.5
-1377 -576
-1377.5 -780
-1379 -960.5
-1381.5 -1127.25
-1384.5 -1253
-1388 -1350
