2109.0 -1350.0
2113.0 -1100.0
2115.0 -900.0
2118.0 -600.0
2118.0 -300.0
2118.0 0.0
2118.0 300.0
2116.0 600.0
2114.0 900.0
2113.0 1000.0
2107.0 1350.0
