LAPP-ITEP-2
8
0
135.5
2700
0.22
10
100
13.55
27
snemo::se82_enriched96.9_pva0.1000_density2.960
1
0.012
basic::mylar
101
1 71.9311 75.8323 40.3493 -1328.56 11 -0.933751 -0.749869 -0.567724 -0.387104 -0.207627 -0.028795 0.149945 0.329157 0.50936 0.690981 0.874292 
1 68.875 73.5928 37.219 -1328.55 11 -0.966912 -0.775719 -0.586883 -0.400123 -0.214918 -0.0305938 0.153603 0.338435 0.524611 0.712712 0.90311 
1 65.7929 71.2525 34.0623 -1328.53 11 -1.00182 -0.802398 -0.606058 -0.412444 -0.220866 -0.0304352 0.159834 0.350941 0.543818 0.739228 0.937649 
1 62.8398 68.8941 31.0377 -1328.53 11 -1.04196 -0.833591 -0.62909 -0.428038 -0.229569 -0.0325555 0.164248 0.362102 0.562187 0.765473 0.972553 
1 60.1808 66.6117 28.3139 -1328.52 11 -1.0821 -0.864594 -0.651711 -0.442997 -0.237412 -0.0335896 0.169979 0.374821 0.582366 0.793787 1.00977 
1 57.9595 64.4948 26.0383 -1328.53 11 -1.1205 -0.894318 -0.673357 -0.457172 -0.244587 -0.0340291 0.176241 0.387986 0.602851 0.822173 1.04668 
1 56.2662 62.6114 24.3046 -1328.54 11 -1.15715 -0.923412 -0.695188 -0.472119 -0.252971 -0.0360446 0.180559 0.398764 0.62036 0.846774 1.07871 
1 55.1187 60.9959 23.1335 -1328.56 11 -1.18508 -0.945535 -0.711427 -0.482509 -0.257582 -0.0349205 0.187427 0.411441 0.638943 0.871338 1.10922 
1 54.4624 59.6464 22.4721 -1328.58 11 -1.20951 -0.965965 -0.727399 -0.493717 -0.263853 -0.0361789 0.191187 0.420159 0.652475 0.889421 1.13145 
1 54.1884 58.5317 22.2131 -1328.6 11 -1.22871 -0.982805 -0.741152 -0.503788 -0.269842 -0.0378828 0.193789 0.426909 0.663025 0.903227 1.14781 
1 54.1624 57.6036 22.2227 -1328.63 11 -1.24093 -0.993892 -0.75025 -0.510117 -0.272831 -0.0372164 0.198162 0.434775 0.673906 0.916408 1.16244 
1 54.2535 56.8104 22.3702 -1328.66 11 -1.2514 -1.00387 -0.758863 -0.516525 -0.276396 -0.0375785 0.201053 0.440658 0.682226 0.926376 1.17317 
1 54.3549 56.1069 22.5485 -1328.68 11 -1.26013 -1.0123 -0.7662 -0.521964 -0.279297 -0.0375747 0.204015 0.446309 0.690007 0.935521 1.18285 
1 54.3942 55.4599 22.6847 -1328.71 11 -1.26885 -1.0206 -0.773395 -0.527346 -0.282284 -0.0378236 0.206553 0.451379 0.697093 0.943938 1.1919 
1 54.333 54.8487 22.7395 -1328.72 11 -1.27758 -1.02859 -0.78011 -0.532199 -0.284782 -0.0376679 0.209404 0.456704 0.70445 0.952758 1.20161 
1 54.1601 54.2628 22.7008 -1328.74 11 -1.28631 -1.0362 -0.786195 -0.536306 -0.286518 -0.0367929 0.212924 0.462688 0.712545 0.962516 1.2126 
1 53.8826 53.6987 22.5741 -1328.75 11 -1.29678 -1.04517 -0.793384 -0.541382 -0.289192 -0.0368853 0.215437 0.467671 0.719732 0.971583 1.22324 
1 53.5166 53.1567 22.3745 -1328.77 11 -1.309 -1.05555 -0.801748 -0.547516 -0.292903 -0.0380521 0.216832 0.471535 0.72589 0.979821 1.23336 
1 53.0828 52.6389 22.121 -1328.78 11 -1.31947 -1.06391 -0.807891 -0.551336 -0.294296 -0.0369526 0.220431 0.477582 0.734287 0.990456 1.24613 
1 52.603 52.149 21.8342 -1328.79 11 -1.33169 -1.0738 -0.815443 -0.55652 -0.297084 -0.0373269 0.222473 0.482026 0.741109 0.999625 1.25763 
1 52.1009 51.6915 21.5362 -1328.8 11 -1.3439 -1.08357 -0.822812 -0.561527 -0.299765 -0.0377028 0.2244 0.486271 0.747704 1.00861 1.26905 
1 51.6017 51.2722 21.2509 -1328.82 11 -1.35438 -1.09159 -0.828442 -0.564867 -0.300897 -0.0366786 0.227572 0.491629 0.755323 1.01858 1.28146 
1 51.132 50.8981 21.0038 -1328.83 11 -1.36659 -1.10145 -0.836063 -0.570358 -0.304364 -0.0381882 0.228012 0.494072 0.759866 1.02535 1.29055 
1 50.7186 50.5762 20.8199 -1328.85 11 -1.37532 -1.10808 -0.840678 -0.573084 -0.305311 -0.0374243 0.230477 0.498291 0.765939 1.03339 1.30067 
1 50.3851 50.3125 20.722 -1328.88 11 -1.38405 -1.11508 -0.846027 -0.576876 -0.307631 -0.0383282 0.230983 0.500249 0.769428 1.03851 1.30749 
1 50.1498 50.1111 20.727 -1328.9 11 -1.38928 -1.11907 -0.848815 -0.578506 -0.308146 -0.037754 0.232642 0.503013 0.773338 1.04361 1.31383 
1 50.0236 49.9736 20.8447 -1328.94 11 -1.39103 -1.12013 -0.849172 -0.578146 -0.307053 -0.0359194 0.23522 0.506326 0.777371 1.04835 1.31926 
1 50.0093 49.8985 21.0772 -1328.97 11 -1.39277 -1.12176 -0.85063 -0.579338 -0.307901 -0.0363706 0.235171 0.50664 0.777974 1.04915 1.32019 
1 50.1021 49.8821 21.4188 -1329.01 11 -1.38928 -1.11871 -0.847898 -0.57677 -0.305353 -0.0337532 0.237868 0.509343 0.780549 1.05144 1.32206 
1 50.2903 49.9184 21.8575 -1329.06 11 -1.38754 -1.1179 -0.847844 -0.577267 -0.306202 -0.0348293 0.236581 0.507747 0.778459 1.04864 1.31837 
1 50.5568 50.0002 22.3762 -1329.1 11 -1.38056 -1.11223 -0.843284 -0.573563 -0.303121 -0.0322236 0.238725 0.509307 0.779213 1.04833 1.31678 
1 50.8798 50.1187 22.9529 -1329.14 11 -1.37532 -1.10857 -0.840996 -0.572369 -0.302766 -0.0325468 0.237743 0.507536 0.776417 1.04424 1.31115 
1 51.2342 50.2645 23.5629 -1329.19 11 -1.36659 -1.10156 -0.835466 -0.568059 -0.299428 -0.030025 0.239461 0.508314 0.776016 1.04239 1.30762 
1 51.5943 50.4278 24.1807 -1329.22 11 -1.36136 -1.09805 -0.833486 -0.567366 -0.299792 -0.0312967 0.237301 0.505151 0.771637 1.03655 1.3001 
1 51.938 50.5999 24.7839 -1329.26 11 -1.35263 -1.09093 -0.827817 -0.562934 -0.296411 -0.0288516 0.238815 0.505628 0.770892 1.03437 1.29633 
1 52.251 50.7746 25.3583 -1329.29 11 -1.34739 -1.08717 -0.825392 -0.561694 -0.29621 -0.029595 0.237141 0.502949 0.767074 1.02926 1.28978 
1 52.5319 50.9501 25.9017 -1329.31 11 -1.34041 -1.08149 -0.820916 -0.558308 -0.293813 -0.028128 0.237679 0.5025 0.765539 1.02653 1.28574 
1 52.7934 51.129 26.4261 -1329.34 11 -1.33343 -1.07571 -0.816264 -0.554702 -0.291184 -0.0264351 0.238433 0.502271 0.764255 1.02411 1.28212 
1 53.0595 51.3183 26.9552 -1329.36 11 -1.3282 -1.0717 -0.813414 -0.552942 -0.290451 -0.0266887 0.237198 0.500023 0.760937 1.01965 1.27645 
1 53.3602 51.5267 27.5182 -1329.38 11 -1.32296 -1.06783 -0.810837 -0.551574 -0.290214 -0.0275333 0.235281 0.497 0.756738 1.01419 1.26965 
1 53.7219 51.7624 28.1416 -1329.41 11 -1.31423 -1.0607 -0.805194 -0.547299 -0.287206 -0.0257315 0.235875 0.496322 0.754685 1.01064 1.26451 
1 54.161 52.0295 28.842 -1329.44 11 -1.30551 -1.05387 -0.800127 -0.543829 -0.285187 -0.0250758 0.235174 0.494185 0.750972 1.00519 1.25718 
1 54.6783 52.3275 29.6211 -1329.47 11 -1.29678 -1.04734 -0.79561 -0.541127 -0.284116 -0.0255146 0.233239 0.490659 0.745681 0.997937 1.24776 
1 55.2596 52.6502 30.4652 -1329.51 11 -1.28456 -1.0375 -0.787936 -0.535389 -0.280108 -0.0231144 0.23403 0.489715 0.742795 0.992879 1.24033 
1 55.8778 52.9868 31.348 -1329.55 11 -1.27409 -1.02951 -0.782204 -0.53168 -0.278202 -0.022873 0.232618 0.486531 0.737628 0.985489 1.23049 
1 56.4977 53.3236 32.2351 -1329.59 11 -1.26362 -1.02145 -0.776359 -0.527817 -0.276113 -0.0224276 0.23143 0.483593 0.73274 0.978423 1.22104 
1 57.0803 53.6457 33.0879 -1329.63 11 -1.2514 -1.01142 -0.768334 -0.521594 -0.271522 -0.0193731 0.232935 0.483428 0.730724 0.974358 1.21475 
1 57.5873 53.9382 33.8683 -1329.67 11 -1.24442 -1.00635 -0.765038 -0.519925 -0.271341 -0.0205859 0.230346 0.479399 0.725129 0.967049 1.20558 
1 57.9849 54.1877 34.5426 -1329.71 11 -1.23744 -1.00084 -0.760903 -0.517079 -0.269707 -0.0201164 0.229651 0.477494 0.721938 0.962483 1.19955 
1 58.2479 54.3842 35.0857 -1329.75 11 -1.23046 -0.994811 -0.75579 -0.512857 -0.266369 -0.0176724 0.231181 0.478086 0.721568 0.961129 1.19719 
1 58.365 54.5228 35.4861 -1329.78 11 -1.22871 -0.993543 -0.755034 -0.512662 -0.26678 -0.018714 0.229515 0.475833 0.718781 0.957857 1.19347 
1 58.3423 54.6048 35.7497 -1329.81 11 -1.22522 -0.989999 -0.751515 -0.509278 -0.26365 -0.0159288 0.231927 0.477915 0.720628 0.959582 1.19517 
1 58.2043 54.6386 35.9005 -1329.84 11 -1.22697 -0.991332 -0.752575 -0.510228 -0.264644 -0.0170602 0.230661 0.476612 0.719446 0.958686 1.1947 
1 57.991 54.6383 35.9778 -1329.88 11 -1.22871 -0.992384 -0.753098 -0.510419 -0.264688 -0.0170783 0.23066 0.476737 0.719876 0.959619 1.19631 
1 57.7501 54.6217 36.0287 -1329.91 11 -1.22871 -0.991561 -0.75162 -0.508492 -0.262513 -0.0147928 0.233032 0.47929 0.722792 0.963105 1.20055 
1 57.5267 54.6057 36.0972 -1329.94 11 -1.23046 -0.992554 -0.752026 -0.508504 -0.262313 -0.0144955 0.233417 0.479865 0.72373 0.964601 1.20277 
1 57.353 54.6033 36.2146 -1329.98 11 -1.2322 -0.993723 -0.752757 -0.508961 -0.262647 -0.0148001 0.233138 0.479699 0.723826 0.965122 1.20386 
1 57.2425 54.6209 36.3937 -1330.02 11 -1.23046 -0.991599 -0.750356 -0.506407 -0.260063 -0.0122737 0.235588 0.482127 0.726337 0.967843 1.20691 
1 57.1906 54.6584 36.6291 -1330.07 11 -1.23046 -0.991452 -0.75014 -0.506213 -0.259977 -0.0123472 0.235353 0.481778 0.725959 0.967527 1.20673 
1 57.1818 54.7118 36.9047 -1330.11 11 -1.22871 -0.989706 -0.748447 -0.50464 -0.25859 -0.0111907 0.23627 0.482487 0.726518 0.968004 1.20719 
1 57.1998 54.7766 37.2039 -1330.15 11 -1.22871 -0.989821 -0.748722 -0.505131 -0.259344 -0.0122348 0.23494 0.480906 0.724737 0.966079 1.20516 
1 57.2365 54.8517 37.518 -1330.19 11 -1.22522 -0.98649 -0.745583 -0.502231 -0.256732 -0.00994994 0.236885 0.482526 0.72607 0.96717 1.20606 
1 57.2968 54.9406 37.8515 -1330.22 11 -1.22348 -0.985009 -0.744397 -0.501379 -0.256251 -0.0098638 0.236575 0.481841 0.725047 0.965848 1.20447 
1 57.3963 55.0511 38.2197 -1330.25 11 -1.22173 -0.983678 -0.743499 -0.500938 -0.256291 -0.0103961 0.235552 0.480344 0.7231 0.963478 1.20169 
1 57.5559 55.1927 38.6431 -1330.28 11 -1.21649 -0.979054 -0.739479 -0.497523 -0.253488 -0.00821912 0.237092 0.481241 0.723352 0.963085 1.20065 
1 57.7938 55.3743 39.1397 -1330.31 11 -1.21126 -0.974719 -0.736009 -0.494889 -0.251669 -0.00720525 0.237296 0.480618 0.721876 0.960726 1.19738 
1 58.121 55.6019 39.7206 -1330.33 11 -1.20602 -0.970704 -0.733153 -0.493128 -0.250949 -0.00749283 0.236003 0.478291 0.718464 0.956165 1.19161 
1 58.54 55.8781 40.3888 -1330.36 11 -1.19904 -0.965247 -0.729129 -0.490443 -0.249523 -0.00728037 0.235003 0.476033 0.714869 0.95114 1.18506 
1 59.0478 56.2033 41.1418 -1330.39 11 -1.19031 -0.958324 -0.723892 -0.486773 -0.247321 -0.00649066 0.234378 0.473933 0.711192 0.945768 1.17788 
1 59.6407 56.5777 41.9771 -1330.41 11 -1.18159 -0.951665 -0.719168 -0.483848 -0.246078 -0.00685641 0.232407 0.470293 0.70577 0.938427 1.16848 
1 60.3202 57.0031 42.8973 -1330.45 11 -1.17112 -0.943496 -0.713154 -0.479837 -0.243942 -0.00652147 0.230942 0.466953 0.700428 0.930933 1.15869 
1 61.0971 57.4848 43.9144 -1330.48 11 -1.15715 -0.932065 -0.704084 -0.472963 -0.239134 -0.00371098 0.231738 0.465638 0.696854 0.924933 1.1501 
1 61.9942 58.0323 45.0525 -1330.52 11 -1.14494 -0.922711 -0.697412 -0.468789 -0.237297 -0.0041173 0.229094 0.460668 0.689405 0.914821 1.13714 
1 63.0466 58.6591 46.3476 -1330.56 11 -1.12923 -0.910208 -0.687898 -0.462054 -0.233168 -0.0024963 0.228196 0.457136 0.683054 0.90544 1.12452 
1 64.2972 59.3809 47.8437 -1330.6 11 -1.11352 -0.898163 -0.679273 -0.456603 -0.230677 -0.0028376 0.225027 0.451019 0.673781 0.892764 1.1082 
1 65.7888 60.2125 49.5842 -1330.65 11 -1.09432 -0.883084 -0.668028 -0.448907 -0.226292 -0.00162595 0.223056 0.445713 0.66489 0.880005 1.09129 
