ITEP-11
9
0
135.5
2700
0.24
10
100
13.55
27
snemo::se82_enriched98_pva0.0820_density2.160
1
0.012
basic::mylar
101
1 142.085 151.279 -137.929 -1169.06 11 -0.5044 -0.413773 -0.323507 -0.233533 -0.143773 -0.0541482 0.0354257 0.125033 0.214758 0.304681 0.39488 
1 142.396 148.951 -138.041 -1169.02 11 -0.511381 -0.419611 -0.328113 -0.236836 -0.145722 -0.0547106 0.0362618 0.12726 0.218348 0.309587 0.401036 
1 142.722 146.449 -138.149 -1168.99 11 -0.520108 -0.427096 -0.334249 -0.241536 -0.148923 -0.0563731 0.0361525 0.128694 0.221289 0.313977 0.406793 
1 143.054 143.824 -138.248 -1168.97 11 -0.53058 -0.436259 -0.341974 -0.247719 -0.153486 -0.0592677 0.034945 0.129161 0.223389 0.317638 0.411914 
1 143.381 141.143 -138.333 -1168.97 11 -0.537561 -0.441898 -0.346122 -0.250254 -0.154315 -0.0583314 0.037669 0.133658 0.229609 0.325495 0.421292 
1 143.693 138.479 -138.399 -1168.98 11 -0.548033 -0.451036 -0.35376 -0.25625 -0.158563 -0.0607623 0.037083 0.134901 0.232622 0.33018 0.427517 
1 143.98 135.901 -138.44 -1169.03 11 -0.555015 -0.456715 -0.357957 -0.258814 -0.159375 -0.0597478 0.0399517 0.139603 0.239088 0.338298 0.437138 
1 144.237 133.465 -138.455 -1169.09 11 -0.565487 -0.465977 -0.36582 -0.265111 -0.163977 -0.0625678 0.0389487 0.140398 0.241611 0.342431 0.442726 
1 144.461 131.21 -138.443 -1169.17 11 -0.572468 -0.471824 -0.370343 -0.268143 -0.165385 -0.0622652 0.0409937 0.144161 0.24701 0.34934 0.45098 
1 144.651 129.156 -138.405 -1169.27 11 -0.579449 -0.477779 -0.375085 -0.271503 -0.167228 -0.0625021 0.0423963 0.147177 0.251559 0.35529 0.458167 
1 144.813 127.308 -138.346 -1169.37 11 -0.584685 -0.482082 -0.378276 -0.273419 -0.167738 -0.0615209 0.0448981 0.151169 0.256954 0.361957 0.46594 
1 144.949 125.66 -138.269 -1169.49 11 -0.589921 -0.486495 -0.381694 -0.275685 -0.168724 -0.0611437 0.0466691 0.154304 0.261369 0.367522 0.472497 
1 145.067 124.198 -138.178 -1169.61 11 -0.595157 -0.491012 -0.385333 -0.278296 -0.170183 -0.0613661 0.047713 0.156588 0.264811 0.372 0.477862 
1 145.171 122.908 -138.078 -1169.73 11 -0.600393 -0.49563 -0.389182 -0.281236 -0.172093 -0.0621654 0.0480565 0.15805 0.267319 0.375438 0.48209 
1 145.264 121.772 -137.968 -1169.85 11 -0.602139 -0.496784 -0.389614 -0.280819 -0.170727 -0.0597871 0.0514616 0.162444 0.272617 0.381521 0.488822 
1 145.343 120.773 -137.847 -1169.96 11 -0.605629 -0.499791 -0.392012 -0.282491 -0.171571 -0.0597352 0.0524325 0.164309 0.275304 0.384928 0.492828 
1 145.401 119.889 -137.706 -1170.07 11 -0.60912 -0.502861 -0.39455 -0.284386 -0.17273 -0.0600927 0.0529 0.165579 0.277315 0.387586 0.496022 
1 145.42 119.097 -137.527 -1170.17 11 -0.612611 -0.505976 -0.397188 -0.286448 -0.174127 -0.0607646 0.0529778 0.166389 0.2788 0.389662 0.498592 
1 145.368 118.366 -137.275 -1170.26 11 -0.612611 -0.505543 -0.396235 -0.284894 -0.171907 -0.0578421 0.0566017 0.170675 0.283677 0.395038 0.504369 
1 145.188 117.655 -136.896 -1170.34 11 -0.616101 -0.508651 -0.398881 -0.286995 -0.173391 -0.0586574 0.0564761 0.171225 0.284856 0.396779 0.506592 
1 144.797 116.914 -136.306 -1170.41 11 -0.619592 -0.511682 -0.401381 -0.288892 -0.174621 -0.059175 0.0566876 0.172151 0.286454 0.398986 0.509338 
1 144.077 116.077 -135.386 -1170.48 11 -0.623083 -0.514559 -0.403583 -0.290358 -0.175299 -0.0590283 0.0576691 0.173949 0.289027 0.402276 0.51328 
1 142.884 115.07 -133.994 -1170.54 11 -0.626573 -0.517188 -0.405301 -0.291117 -0.175058 -0.0577668 0.0599508 0.177226 0.293255 0.4074 0.519242 
1 141.067 113.819 -131.98 -1170.6 11 -0.633555 -0.523037 -0.409977 -0.294578 -0.177266 -0.0586932 0.0603175 0.178878 0.296168 0.411538 0.524564 
1 138.504 112.266 -129.224 -1170.67 11 -0.642281 -0.530216 -0.415584 -0.298587 -0.179651 -0.0594381 0.0612188 0.181419 0.30033 0.417295 0.53189 
1 135.156 110.39 -125.687 -1170.75 11 -0.651008 -0.536865 -0.420153 -0.301073 -0.180059 -0.0577774 0.0649309 0.187161 0.308078 0.427029 0.543595 
1 131.11 108.225 -121.459 -1170.83 11 -0.66497 -0.548327 -0.429133 -0.307586 -0.184113 -0.0593776 0.0657855 0.190476 0.313864 0.435299 0.554365 
1 126.609 105.879 -116.784 -1170.92 11 -0.680678 -0.561112 -0.439041 -0.314656 -0.18838 -0.0608621 0.0670768 0.194553 0.32075 0.44503 0.566982 
1 122.032 103.514 -112.041 -1171.02 11 -0.694641 -0.571859 -0.446645 -0.319189 -0.189907 -0.059434 0.0714286 0.201824 0.330962 0.458226 0.583222 
1 117.827 101.328 -107.678 -1171.12 11 -0.710349 -0.584451 -0.456206 -0.325797 -0.193627 -0.0603124 0.0733755 0.20661 0.338632 0.468844 0.596864 
1 114.408 99.503 -104.11 -1171.22 11 -0.722566 -0.593925 -0.463014 -0.330014 -0.195319 -0.0595275 0.0766139 0.212307 0.346818 0.479573 0.610204 
1 112.055 98.1638 -101.616 -1171.31 11 -0.733038 -0.60239 -0.469518 -0.334598 -0.198016 -0.0603591 0.0776407 0.215201 0.351603 0.486283 0.618882 
1 110.857 97.3516 -100.287 -1171.38 11 -0.738274 -0.606471 -0.472444 -0.336368 -0.198629 -0.0598161 0.0793348 0.218039 0.355576 0.491383 0.625103 
1 110.712 97.0254 -100.022 -1171.44 11 -0.74002 -0.607923 -0.473555 -0.337089 -0.198917 -0.0596451 0.0799727 0.219129 0.357085 0.493265 0.627308 
1 111.401 97.0903 -100.602 -1171.47 11 -0.74002 -0.608348 -0.474318 -0.338103 -0.200106 -0.0609516 0.0785718 0.217621 0.355423 0.491379 0.625116 
1 112.675 97.4374 -101.78 -1171.48 11 -0.734784 -0.603959 -0.470671 -0.335099 -0.197662 -0.0590171 0.0800063 0.218519 0.355711 0.490959 0.62388 
1 114.335 97.9771 -103.355 -1171.48 11 -0.729548 -0.599891 -0.467661 -0.333036 -0.196452 -0.0585949 0.0796601 0.217376 0.3537 0.487982 0.619825 
1 116.255 98.6525 -105.202 -1171.46 11 -0.724312 -0.596023 -0.46505 -0.33157 -0.196032 -0.0591514 0.0781551 0.214901 0.350191 0.483344 0.613951 
1 118.371 99.4331 -107.255 -1171.42 11 -0.71733 -0.590502 -0.460883 -0.328655 -0.194277 -0.0584954 0.0777306 0.213368 0.347481 0.479362 0.608591 
1 120.635 100.3 -109.468 -1171.38 11 -0.710349 -0.585061 -0.456886 -0.326005 -0.192889 -0.0583078 0.0767389 0.211175 0.344025 0.474558 0.602343 
