1
2222
0 -13.8365991438323 -63.8001786824138 -1350
1 -14.2085003241003 -63.4206340011488 -1323
2 -14.7164323460205 -63.1032420769438 -1296
3 -15.1833106018414 -62.6048091563154 -1269
4 -15.8181018437282 -62.2000950641606 -1242
5 -16.4233339628212 -61.648173174221 -1215
6 -17.1960112659541 -61.1908025723965 -1188
7 -17.9411651972551 -60.6253509361913 -1161
8 -18.6208626876014 -59.9526269834176 -1134
9 -19.4790151545513 -59.4287705698786 -1107
10 -20.076472765327 -58.6862430816938 -1080
11 -20.657376065071 -57.9698926754486 -1053
12 -21.3745500024932 -57.3902039758241 -1026
13 -21.8777731638901 -56.7003170355316 -999
14 -22.4433585541524 -56.0952935556203 -972
15 -22.9737893091451 -55.5178033730888 -945
16 -23.4048787355671 -54.946377612353 -918
17 -23.797152711546 -54.4205999143423 -891
18 -24.1727537786208 -53.9489112277081 -864
19 -24.5479392466911 -53.5314536632753 -837
20 -24.8626341842488 -53.136985704358 -810
21 -25.0771314104392 -52.7474667313895 -783
22 -25.3463002757742 -52.4178375695575 -756
23 -25.5699149469311 -52.1086127517887 -729
24 -25.7432079296317 -51.8186776319797 -702
25 -25.9516392934881 -51.576641155 -675
26 -26.1059041887685 -51.3537353186515 -648
27 -26.2941902392881 -51.1785702853055 -621
28 -26.3453934410594 -51.0003712136214 -594
29 -26.4429821365254 -50.8761316229094 -567
30 -26.5120104113407 -50.784583658813 -540
31 -26.5667124786577 -50.7308075359389 -513
32 -26.6192456699353 -50.7180687458909 -486
33 -26.5870376619967 -50.72019643615 -459
34 -26.5545609230759 -50.7572645867594 -432
35 -26.4189402662881 -50.7915017365107 -405
36 -26.4299885512456 -50.8922303104086 -378
37 -26.292998931213 -50.9599901608629 -351
38 -26.2593737251731 -51.0685021265168 -324
39 -26.2198503319356 -51.1779488761503 -297
40 -26.1608426289332 -51.2799114742728 -270
41 -26.0736838957417 -51.368620730847 -243
42 -26.0506978999863 -51.4762879028087 -216
43 -25.9968313205373 -51.5680577407783 -189
44 -25.9166177915359 -51.6449677259181 -162
45 -25.8209273594163 -51.7114116964837 -135
46 -25.9279404719307 -51.8553664465392 -108
47 -25.86996091965 -51.9357852107226 -81
48 -25.7817069515323 -52.0085585071123 -54
49 -25.7045036311795 -52.0945563581634 -27
50 -25.6779445584767 -52.2146888373695 0
51 -25.6242737885572 -52.338108817804 27
52 -25.5422476416151 -52.4627063595047 54
53 -25.5081569698165 -52.6206304728257 81
54 -25.4619263292206 -52.7808854485566 108
55 -25.3179536536882 -52.8955178623179 135
56 -25.2204955716149 -53.0313461219728 162
57 -25.101275917937 -53.1511925214571 189
58 -25.0427149379896 -53.2978841582124 216
59 -24.9165687864654 -53.402301790403 243
60 -24.8832579299144 -53.5559401593122 270
61 -24.7460923794829 -53.6525029398945 297
62 -24.7103917372605 -53.8143651314026 324
63 -24.5754343143961 -53.9293769873114 351
64 -24.373199577025 -54.0156896765971 378
65 -24.2356986887254 -54.1506808506927 405
66 -24.1238569855437 -54.3073004412998 432
67 -23.9755557414009 -54.4401923337748 459
68 -23.8720701626851 -54.5937483554356 486
69 -23.7642987424365 -54.7313542051089 513
70 -23.7715007083928 -54.9285887446172 540
71 -23.5769491597609 -54.9753640202479 567
72 -23.4828769019282 -55.074036459473 594
73 -23.5003654448599 -55.2386127425989 621
74 -23.3437163451955 -55.281957306772 648
75 -23.2012833025517 -55.3412822398394 675
76 -23.124906489563 -55.4651981639222 702
77 -23.0335582729262 -55.6120594915813 729
78 -22.8617942522563 -55.7496219577773 756
79 -22.6930838021087 -55.9472643512216 783
80 -22.5887879151859 -56.2562328526622 810
81 -22.2758359121691 -56.4784474770669 837
82 -22.0242597286321 -56.8036399745247 864
83 -21.6209455027358 -57.0611616702286 891
84 -21.430757807193 -57.5234119026261 918
85 -21.0772482967798 -57.8887110139741 945
86 -20.6529763892298 -58.2215514349413 972
87 -20.2808565169015 -58.6267486814976 999
88 -19.6539134679305 -58.8393850331919 1026
89 -19.2414236913949 -59.2851213752138 1053
90 -18.7626720652151 -59.7221807263283 1080
91 -18.2418228652112 -60.1743450741504 1107
92 -17.6987979093982 -60.6576672021119 1134
93 -17.1467124865328 -61.1757621098333 1161
